44.9900,2.3170
44.9900,2.3160
44.9900,2.3160
44.9900,2.3140
44.9900,2.3160
44.9900,2.3160
44.9900,2.3130
44.9900,2.3140
44.9900,2.3130
44.9900,2.3110
44.9900,2.3090
44.9900,2.3080
44.9900,2.3100
44.9900,2.3080
44.9800,2.3080
44.9900,2.3080
44.9900,2.3080
44.9900,2.3090
44.9900,2.3090
44.9900,2.3060
44.9900,2.3080
44.9800,2.3060
44.9500,2.3060
44.9800,2.3050
44.9900,2.3060
44.9900,2.3040
45.0000,2.3040
44.9900,2.3040
44.9900,2.3030
44.9900,2.3040
44.9800,2.3040
44.9800,2.3030
44.9800,2.3040
44.9800,2.3020
44.9800,2.3020
44.9800,2.3020
44.9800,2.3000
44.9800,2.3020
44.9800,2.3000
44.9800,2.2990
44.9800,2.2990
44.9700,2.3000
44.9800,2.2990
44.9800,2.2990
44.9700,2.2970
44.9700,2.2990
44.9700,2.2950
44.9700,2.2950
44.9700,2.2980
44.9700,2.2940
44.9700,2.2940
44.9700,2.2950
44.9600,2.2950
44.9600,2.2940
44.9600,2.2950
44.9600,2.2940
44.9600,2.2940
44.9600,2.2920
44.9600,2.2920
44.9600,2.2930
44.9600,2.2920
44.9600,2.2930
44.9500,2.2920
44.9600,2.2910
44.9600,2.2910
44.9600,2.2890
44.9500,2.2890
44.9500,2.2870
44.9500,2.2870
44.9500,2.2870
44.9500,2.2860
44.9500,2.2860
44.9500,2.2840
44.9500,2.2840
44.9500,2.2840
44.9600,2.2830
44.9600,2.2810
44.9600,2.2820
44.9600,2.2760
44.9600,2.2750
44.9600,2.2750
44.9500,2.2760
44.9600,2.2780
44.9600,2.2780
44.9400,2.2780
44.9300,2.2810
44.9200,2.2810
44.9400,2.2810
44.9600,2.2810
44.9600,2.2810
44.9600,2.2780
44.9500,2.2770
44.9500,2.2760
44.9500,2.2770
44.9500,2.2760
44.9500,2.2750
44.9400,2.2740
44.9400,2.2710
44.9400,2.2690
44.9400,2.2670
44.9300,2.2660
44.9300,2.2610
44.9300,2.2590
44.9300,2.2580
44.9300,2.2590
44.9300,2.2610
44.9300,2.2650
44.9300,2.2690
44.9300,2.2670
44.9300,2.2740
44.9300,2.2710
44.9300,2.2710
44.9300,2.2690
44.9200,2.2700
44.9200,2.2690
44.9200,2.2670
44.9300,2.2670
44.9300,2.2660
44.9300,2.2650
44.9300,2.2650
44.9200,2.2640
44.9200,2.2630
44.9200,2.2640
44.9200,2.2610
44.9200,2.2610
44.9200,2.2600
44.9200,2.2580
44.9200,2.2540
44.9200,2.2530
44.9100,2.2500
44.9100,2.2500
44.9100,2.2480
44.9100,2.2490
44.9100,2.2500
44.9100,2.2520
44.9100,2.2530
44.9100,2.2540
44.9100,2.2540
44.9100,2.2580
44.9100,2.2580
44.9100,2.2550
44.9100,2.2550
44.9100,2.2540
44.9000,2.2540
44.9000,2.2530
44.9000,2.2500
44.9000,2.2490
44.9000,2.2500
44.9000,2.2500
44.9000,2.2490
44.9000,2.2470
44.9000,2.2470
44.9000,2.2480
44.9000,2.2440
44.9000,2.2470
44.8900,2.2450
44.9000,2.2450
44.9000,2.2440
44.9000,2.2440
44.8900,2.2430
44.8900,2.2440
44.8900,2.2430
44.8900,2.2420
44.8900,2.2420
44.8900,2.2410
44.8800,2.2420
44.8900,2.2410
44.8900,2.2390
44.8900,2.2390
44.8900,2.2410
44.8900,2.2410
44.8900,2.2410
44.8900,2.2380
44.8900,2.2390
44.8900,2.2380
44.8800,2.2370
44.8800,2.2380
44.8900,2.2370
44.8900,2.2370
44.8900,2.2360
44.8900,2.2340
44.8800,2.2340
44.8800,2.2280
44.8800,2.2230
44.8800,2.2230
44.8800,2.2280
44.8800,2.2300
44.8800,2.2280
44.8800,2.2280
44.8800,2.2270
44.8800,2.2270
44.8800,2.2260
44.8800,2.2220
44.8800,2.2200
44.8700,2.2220
44.8700,2.2230
44.8700,2.2260
44.8800,2.2260
44.8800,2.2250
44.8900,2.2230
44.8900,2.2250
44.8900,2.2250
44.8900,2.2230
44.8800,2.2230
44.8800,2.2210
44.8700,2.2220
44.8700,2.2250
44.8700,2.2230
44.8600,2.2220
44.8600,2.2220
44.8600,2.2210
44.8600,2.2210
44.8600,2.2200
44.8600,2.2190
44.8600,2.2170
44.8600,2.2170
44.8500,2.2160
44.8500,2.2160
44.8400,2.2160
44.8300,2.2160
44.8500,2.2150
44.8700,2.2160
44.8600,2.2110
44.8600,2.2140
44.8600,2.2110
44.8600,2.2100
44.8600,2.2110
44.8600,2.2110
44.8600,2.2090
44.8600,2.2080
44.8600,2.2080
44.8600,2.2100
44.8600,2.2060
44.8600,2.2060
44.8600,2.2080
44.8600,2.2060
44.8600,2.2060
44.8500,2.2030
44.8500,2.2050
44.8500,2.2030
44.8600,2.2000
44.8500,2.2010
44.8500,2.2000
44.8500,2.1980
44.8400,2.1980
44.8300,2.2000
44.8200,2.1990
44.8200,2.1950
44.8200,2.1980
44.8300,2.1940
44.8300,2.1930
44.8400,2.1940
44.8400,2.1920
44.8400,2.1930
44.8400,2.1930
44.8400,2.1920
44.8300,2.1900
44.8300,2.1890
44.8300,2.1870
44.8300,2.1820
44.8400,2.1790
44.8400,2.1770
44.8400,2.1720
44.8400,2.1750
44.8400,2.1720
44.8400,2.1720
44.8300,2.1730
44.8300,2.1730
44.8300,2.1730
44.8300,2.1730
44.8300,2.1760
44.8300,2.1770
44.8300,2.1760
44.8300,2.1730
44.8300,2.1750
44.8300,2.1730
44.8200,2.1720
44.8200,2.1720
44.8200,2.1680
44.8200,2.1720
44.8200,2.1680
44.8200,2.1700
44.8200,2.1680
44.8200,2.1660
