45.0000,2.3270
45.0000,2.3250
44.9900,2.3250
44.9900,2.3250
44.9900,2.3260
44.9900,2.3250
44.9900,2.3250
44.9900,2.3250
44.9900,2.3240
44.9900,2.3250
44.9900,2.3260
44.9900,2.3240
44.9800,2.3220
44.9800,2.3210
44.9800,2.3220
44.9900,2.3210
44.9900,2.3210
44.9800,2.3210
44.9800,2.3210
44.9800,2.3210
44.9800,2.3200
44.9800,2.3190
44.9800,2.3170
44.9800,2.3170
44.9800,2.3190
44.9800,2.3190
44.9800,2.3190
45.0000,2.3170
45.0000,2.3160
44.9900,2.3190
44.9800,2.3160
44.9700,2.3170
44.9700,2.3170
44.9700,2.3160
44.9600,2.3190
44.9600,2.3170
44.9600,2.3160
44.9700,2.3150
44.9700,2.3160
44.9700,2.3160
44.9700,2.3160
44.9700,2.3150
44.9700,2.3150
44.9600,2.3160
44.9600,2.3160
44.9700,2.3150
44.9600,2.3140
44.9600,2.3130
44.9600,2.3130
44.9600,2.3090
44.9600,2.3110
44.9700,2.3110
44.9600,2.3140
44.9600,2.3100
44.9600,2.3100
44.9600,2.3110
44.9600,2.3100
44.9600,2.3130
44.9600,2.3100
44.9500,2.3090
44.9500,2.3090
44.9500,2.3080
44.9500,2.3060
44.9500,2.3060
44.9500,2.3040
44.9500,2.3040
44.9500,2.3040
44.9500,2.3020
44.9500,2.3020
44.9500,2.3020
44.9400,2.2990
44.9500,2.2990
44.9400,2.2990
44.9500,2.3000
44.9400,2.2990
44.9400,2.2990
44.9400,2.2990
44.9400,2.2980
44.9400,2.2980
44.9400,2.2980
44.9400,2.2980
44.9400,2.2980
44.9400,2.2980
44.9400,2.2970
44.9400,2.2970
44.9300,2.2940
44.9300,2.2930
44.9300,2.2920
44.9300,2.2920
44.9300,2.2910
44.9300,2.2920
44.9300,2.2910
44.9300,2.2920
44.9300,2.2910
44.9300,2.2910
44.9300,2.2890
44.9300,2.2890
44.9300,2.2910
44.9300,2.2880
44.9300,2.2880
44.9300,2.2890
44.9300,2.2870
44.9300,2.2870
44.9200,2.2870
44.9300,2.2870
44.9300,2.2860
44.9200,2.2860
44.9200,2.2840
44.9200,2.2840
44.9200,2.2830
44.9200,2.2820
44.9200,2.2830
44.9200,2.2820
44.9200,2.2810
44.9100,2.2810
44.9200,2.2780
44.9200,2.2810
44.9200,2.2810
44.9100,2.2830
44.9100,2.2840
44.9100,2.2840
44.9100,2.2860
44.9100,2.2860
44.9100,2.2840
44.9100,2.2840
44.9100,2.2840
44.9100,2.2820
44.9100,2.2810
44.9100,2.2830
44.9100,2.2830
44.9100,2.2810
44.9100,2.2810
44.9100,2.2810
44.9100,2.2810
44.9100,2.2780
44.9000,2.2770
44.9100,2.2740
44.9100,2.2720
44.9100,2.2720
44.9000,2.2710
44.9000,2.2710
44.9000,2.2700
44.9000,2.2700
44.9000,2.2670
44.9000,2.2670
44.9000,2.2670
44.9000,2.2650
44.9000,2.2660
44.9000,2.2650
44.9000,2.2660
44.9100,2.2650
44.9400,2.2650
44.9200,2.2640
44.9000,2.2650
44.8900,2.2640
44.8900,2.2610
44.8800,2.2610
44.8800,2.2610
44.8800,2.2600
44.8900,2.2600
44.8900,2.2590
44.8900,2.2580
44.8900,2.2590
44.8900,2.2590
44.8900,2.2590
44.8900,2.2580
44.8900,2.2560
44.8900,2.2560
44.8800,2.2560
44.8800,2.2560
44.8800,2.2550
44.8900,2.2550
44.8900,2.2550
44.8800,2.2550
44.8800,2.2550
44.8800,2.2540
44.8800,2.2540
44.8800,2.2540
44.8800,2.2520
44.8800,2.2520
44.8800,2.2520
44.8800,2.2500
44.8800,2.2500
44.8800,2.2520
44.8700,2.2500
44.8700,2.2490
44.8700,2.2520
44.8700,2.2490
44.8700,2.2450
44.8700,2.2480
44.8700,2.2500
44.8700,2.2470
44.8700,2.2480
44.8700,2.2480
44.8700,2.2470
44.8700,2.2470
44.8700,2.2450
44.8700,2.2440
44.8700,2.2430
44.8700,2.2440
44.8600,2.2420
44.8700,2.2430
44.8600,2.2450
44.8600,2.2470
44.8600,2.2450
44.8600,2.2450
44.8600,2.2440
44.8600,2.2430
44.8600,2.2420
44.8600,2.2410
44.8600,2.2410
44.8600,2.2410
44.8600,2.2420
44.8600,2.2390
44.8600,2.2380
44.8600,2.2360
44.8600,2.2340
44.8600,2.2310
44.8500,2.2320
44.8500,2.2330
44.8500,2.2300
44.8500,2.2310
44.8500,2.2300
44.8500,2.2300
44.8500,2.2280
44.8500,2.2270
44.8500,2.2270
44.8500,2.2260
44.8400,2.2260
44.8500,2.2250
44.8400,2.2230
44.8400,2.2230
44.8400,2.2250
44.8400,2.2260
44.8400,2.2220
44.8300,2.2230
44.8200,2.2220
44.8300,2.2230
44.8500,2.2210
44.8500,2.2210
44.8400,2.2210
44.8400,2.2190
44.8300,2.2210
44.8300,2.2210
44.8300,2.2220
44.8300,2.2230
44.8300,2.2220
44.8300,2.2210
44.8300,2.2210
44.8200,2.2200
44.8300,2.2200
44.8300,2.2170
44.8300,2.2210
44.8300,2.2190
44.8500,2.2190
44.9000,2.2170
44.8600,2.2160
44.8100,2.2150
44.7800,2.2160
44.7900,2.2140
44.8000,2.2150
44.8100,2.2120
44.8100,2.2160
44.8100,2.2150
44.8100,2.2120
44.8200,2.2140
44.8200,2.2140
44.8200,2.2120
44.8200,2.2110
44.8100,2.2110
44.8100,2.2110
44.8100,2.2090
44.8100,2.2100
44.8100,2.2090
44.8100,2.2100
44.8100,2.2090
44.8100,2.2090
44.8100,2.2080
44.8100,2.2060
44.8100,2.2080
44.8100,2.2050
44.8100,2.2050
44.8100,2.2060
44.8100,2.2060
44.8000,2.2050
44.8100,2.2010
44.8000,2.2050
44.8000,2.2030
44.8000,2.2010
44.8000,2.2010
44.8000,2.2000
44.8000,2.2010
44.8000,2.1990
44.8000,2.1990
44.8000,2.1980
44.7900,2.1980
44.7900,2.1970
44.8000,2.1970
44.8000,2.1950
44.8000,2.1950
44.7900,2.1950
44.8000,2.1930
44.7900,2.1920
44.7900,2.1920
44.7900,2.1900
44.7900,2.1890
44.7900,2.1880
44.7900,2.1860
44.7900,2.1860
44.7900,2.1830
44.7900,2.1790
44.7900,2.1790
44.7800,2.1790
44.7800,2.1790
44.7800,2.1780
44.7900,2.1790
44.7900,2.1810
44.7900,2.1810
44.7800,2.1780
44.7800,2.1810
44.7800,2.1790
44.7800,2.1780
44.7800,2.1780
44.7800,2.1790
44.7800,2.1780
44.7800,2.1780
44.7800,2.1770
44.7800,2.1770
44.7800,2.1770
44.7800,2.1730
44.7900,2.1720
44.7800,2.1710
44.7700,2.1710
44.7700,2.1680
44.7700,2.1670
44.7700,2.1670
44.7700,2.1670
44.7700,2.1680
44.7700,2.1650
44.7700,2.1610
44.7700,2.1620
44.7700,2.1600
44.7700,2.1590
44.7700,2.1590
44.7700,2.1580
44.7800,2.1580
44.7900,2.1550
44.8100,2.1550
44.7900,2.1530
44.7400,2.1530
44.7300,2.1530
44.7400,2.1530
44.7500,2.1510
44.7600,2.1510
44.7600,2.1510
44.7600,2.1500
44.7500,2.1480
44.7500,2.1480
44.7500,2.1470
44.7600,2.1470
44.7600,2.1450
44.7600,2.1440
44.7600,2.1420
44.7600,2.1440
44.7600,2.1430
44.7500,2.1430
44.7500,2.1420
44.7500,2.1400
44.7500,2.1390
44.7500,2.1370
44.7600,2.1390
44.7600,2.1380
44.7500,2.1390
44.7400,2.1400
44.7400,2.1390
44.7400,2.1380
44.7400,2.1400
44.7400,2.1390
44.7400,2.1400
44.7400,2.1400
44.7400,2.1390
44.7400,2.1370
44.7400,2.1360
44.7400,2.1360
44.7300,2.1330
44.7100,2.1320
44.7200,2.1320
44.7200,2.1310
44.7300,2.1290
44.7300,2.1290
44.7300,2.1290
44.7300,2.1280
44.7300,2.1250
44.7300,2.1230
44.7300,2.1210
44.7300,2.1170
44.7300,2.1180
44.7300,2.1170
44.7300,2.1150
44.7300,2.1170
44.7300,2.1150
44.7300,2.1140
44.7300,2.1110
44.7300,2.1110
44.7300,2.1120
44.7200,2.1100
44.7200,2.1070
44.7200,2.1070
44.7200,2.1060
44.7200,2.1060
44.7200,2.1040
44.7200,2.1010
44.7200,2.0990
44.7200,2.1000
44.7100,2.0990
44.7100,2.0980
44.7100,2.0960
44.7200,2.0960
44.7100,2.0940
44.7100,2.0930
44.7100,2.0930
44.7100,2.0900
44.7100,2.0890
44.7100,2.0870
44.7100,2.0880
44.7100,2.0850
44.7100,2.0870
44.7100,2.0850
44.7000,2.0850
44.7100,2.0840
44.7100,2.0830
44.7100,2.0820
44.7000,2.0790
44.7100,2.0770
44.7100,2.0770
44.7100,2.0760
44.7000,2.0760
44.7100,2.0730
44.7100,2.0720
44.7100,2.0680
44.7100,2.0700
44.7000,2.0680
44.7000,2.0670
44.7000,2.0660
44.7000,2.0650
44.7000,2.0630
44.7000,2.0620
44.7000,2.0620
44.7000,2.0610
44.7000,2.0590
44.7000,2.0590
44.7000,2.0570
44.7000,2.0560
44.7000,2.0540
44.7000,2.0530
44.7000,2.0550
44.7000,2.0540
44.7000,2.0530
44.6900,2.0500
44.6900,2.0460
44.7000,2.0430
44.6900,2.0430
44.6900,2.0420
44.6900,2.0390
44.7000,2.0370
44.6900,2.0380
44.6900,2.0350
44.6900,2.0340
44.6900,2.0330
44.6900,2.0310
44.6900,2.0320
44.6800,2.0310
44.6800,2.0290
44.6900,2.0260
